,course_id,section_name,meeting_id,building_abb,room,monday,tuesday,wednesday,thursday,friday,saturday,sunday,frequency,section_status,days,section_title,min_credits,faculty_name,meeting_info,course_description,co_reqs,pre_reqs,building_names,faculty_first,faculty_last,division,department_abbreviation,department_name,course_num,seven_week,term,start_date,end_date,start_time,end_time,gen_ed_abb,gen_ed_names,same_as,max_credits,also_fulfills,section_comments,lab,c_id
504,99323,REL-241-A,60376.0,MAIN,112,,Y,,Y,,,,W,A,TR,Christian Ethics,4,,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 11:00AM - 12:30PM, Main, Room 112","An introduction to the biblical and theological sources of Christian ethics, types of moral theories, and methods of moral deliberation. Students develop a moral framework for a response to a variety of issues related to human sexuality, business, ecology, business, medicine, and war.",,"REL 101, 111, or 112.",Main Building,,,Humanities,REL,Religion,241,0,Fall 2016,2016/08/31,2016/12/15,11:00,12:30,"REL,HEPT","Religion,Human Expression Primary Text",,0.0,HE,"Course can only fulfill either REL or HEPT gen ed req, not both",,773
505,98626,COMS-350-A,60377.0,MAIN,116B,,Y,,Y,,,,W,A,TR,Intercultural Communication,4,K.Powell,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 11:00AM - 12:30PM, Main, Room 116B","Communication theory and research are  used to examine the processes involved in communicating with those who are not members of ones particular cultural, ethnic, racial, religious, gender, ability, and socioeconomic group. Discussion, group activities, and papers will focus on the issues of awareness and competence in increasing ones communicative effectiveness.",,COMS  130.,Main Building,K,Powell,Social Sciences,COMS,Communications,350,0,Fall 2016,2016/08/31,2016/12/15,11:00,12:30,"HBSSM,INTCL","Human Behavior Social Science Methods,Intercultural",,0.0,HB,,,702
506,99324,REL-241-B,60378.0,MAIN,112,,Y,,Y,,,,W,A,TR,Christian Ethics,4,,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 02:30PM - 04:00PM, Main, Room 112","An introduction to the biblical and theological sources of Christian ethics, types of moral theories, and methods of moral deliberation. Students develop a moral framework for a response to a variety of issues related to human sexuality, business, ecology, business, medicine, and war.",,"REL 101, 111, or 112.",Main Building,,,Humanities,REL,Religion,241,0,Fall 2016,2016/08/31,2016/12/15,14:30,16:00,"REL,HEPT","Religion,Human Expression Primary Text",,0.0,HE,"Course can only fulfill either REL or HEPT gen ed req, not both",,773
507,99487,COMS-255-A,60379.0,MAIN,116B,Y,,Y,,Y,,,W,A,MWF,Advanced Public Address,4,D.Sweet,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 01:30PM - 02:30PM, Main, Room 116B",This course delves into the rhetorical tradition of the U. S. through a study of significant historical and contemporary speeches and their respective audiences.  An understanding of rhetorical situations and responses culminates in an advanced public speaking experience. Students will write and deliver speeches at the end of the semester. Offered alternate years.,,COMS 132.,Main Building,D,Sweet,Social Sciences,COMS,Communications,255,0,Fall 2016,2016/08/31,2016/12/15,13:30,14:30,HEPT,Human Expression Primary Text,,0.0,HE,,,637
508,99488,COMS-362-A,60380.0,MAIN,116B,Y,,Y,,Y,,,W,A,MWF,Communication Theories,4,S.Wilder,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 09:15AM - 10:15AM, Main, Room 116B","This course will examine human communication in interpersonal, small group, and organizational structures at a higher theoretical level. Students will analyze and synthesize various conceptual, descriptive and explanatory theoretical orientations that have been introduced in previous communication courses.",,"COMS 130, 132, and 133.",Main Building,S,Wilder,Social Sciences,COMS,Communications,362,0,Fall 2016,2016/08/31,2016/12/15,09:15,10:15,HB,Human Behavior,,0.0,,,,986
509,99489,COMS-357-A,60381.0,MAIN,116B,,Y,,Y,,,,W,A,TR,Research Methods,4,K.Powell,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 12:45PM - 02:15PM, Main, Room 116B","Students are introduced to communication and rhetorical methods including design of experimental, survey, textual, rhetorical, and ethnographic research.",,"COMS 130, 132, and 133.",Main Building,K,Powell,Social Sciences,COMS,Communications,357,0,Fall 2016,2016/08/31,2016/12/15,12:45,14:15,HBSSM,Human Behavior Social Science Methods,,0.0,HB,,,709
510,99326,REL-250-A,60382.0,OCKH,103,Y,,Y,,Y,,,W,A,MWF,Living Religions,4,S.Hurley,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 08:00AM - 09:00AM, Ockham House, Room 103","This course explores the ways religion constitutes a vital force in the 21st century. It explores questions such as: what is religion, how can we study religion, why does religion appeal to people in an age of science, and how does religion facilitate personal and social transformation The course integrates field trips, critical analysis, literature and films, the study of religious art, and theoretical reflection in order to examine the role religion plays in todays world. Particular emphasis will be given to religious worldviews, practices, art, and ethics. While the course focuses on the phenomenon of religion in general rather than individual religious traditions, the course addresses religious diversity worldwide as well as in the Midwest.",,"REL 101, 111, or 112.",Ockham House,S,Hurley,Humanities,REL,Religion,250,0,Fall 2016,2016/08/31,2016/12/15,08:00,09:00,"HE,INTCL,REL","Human Expression,Intercultural,Religion",,0.0,,"Course can only fulfill either Rel or HE gen ed req, not both.",,978
511,99343,SCI-340-A,60383.0,ARR,ARR,,,,,,,,W,A,,Science Communication Seminar,1,"J.Enos-Berlage,E.Baack","08/31/2016-12/15/2016 Lecture Days to be Announced, Times to be AnnouncedArranged, Room ARR","This course examines the role of communication in math and science as well as the theory and practice of different types of science communication.  The course will include observation, evaluation, and practice of oral and poster science presentations for different audiences, both general and scientific.  Communication strategies for science educators will also be explored.  Intended for students participating in the Howard Hughes Medical Institute (HHMI) Trio program, though other students with extensive research experience may also inquire.    Requires consent of instructor.  Graded credit/no credit.",,,To be Announced,"J, E","Enos-Berlage, Baack",Sciences,SCI,Science,340,0,Fall 2016,2016/08/31,2016/12/15,NA,NA,,,,0.0,,Intended for students participating in the Howard Hughes Medical Institute (HHMI) Trio program.  Prerequisite: consent of instructor.  Prior undergraduate research experience expected.  Offered as credit/no credit.,,563
512,99327,REL-250-B,60384.0,OCKH,103,Y,,Y,,Y,,,W,A,MWF,Living Religions,4,S.Hurley,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 12:15PM - 01:15PM, Ockham House, Room 103","This course explores the ways religion constitutes a vital force in the 21st century. It explores questions such as: what is religion, how can we study religion, why does religion appeal to people in an age of science, and how does religion facilitate personal and social transformation The course integrates field trips, critical analysis, literature and films, the study of religious art, and theoretical reflection in order to examine the role religion plays in todays world. Particular emphasis will be given to religious worldviews, practices, art, and ethics. While the course focuses on the phenomenon of religion in general rather than individual religious traditions, the course addresses religious diversity worldwide as well as in the Midwest.",,"REL 101, 111, or 112.",Ockham House,S,Hurley,Humanities,REL,Religion,250,0,Fall 2016,2016/08/31,2016/12/15,12:15,13:15,"HE,INTCL,REL","Human Expression,Intercultural,Religion",,0.0,,"Course can only fulfill either REL or HE gen ed req, not both.",,978
513,99328,REL-251-A,60385.0,MAIN,111,Y,,Y,,Y,,,W,A,MWF,Judaism,4,A.Henning,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 11:00AM - 12:00PM, Main, Room 111","The course will provide a basic introduction to the development of Judaism as a religious culture from its beginnings to the present day. By reading primary texts from the bibical, rabbinic, medieval, and modern periods, students will examine religious experiences, worldviews, beliefs, behaviors, and symbols of the Jewish tradition, and the historical forces - cultural, political, social and economic - that have shaped Judaism. Throughout the course we will address issues raised by the history of Judaism that are particularly relevant today - imperialism, genocide, post-Holocaust theology, the State of Israel, gender, and so on.",,"REL 101, 111, or 112.",Main Building,A,Henning,Humanities,REL,Religion,251,0,Fall 2016,2016/08/31,2016/12/15,11:00,12:00,"REL,HEPT,HIST,INTCL","Religion,Human Expression Primary Text,Historical,Intercultural",,0.0,HE,"Course can only fulfill either Rel or HEPT gen ed req, not both.",,789
514,99329,REL-262-A,60386.0,OCKH,103,,Y,,Y,,,,W,A,TR,Religions of East Asia,4,G.Kopf,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 12:45PM - 02:15PM, Ockham House, Room 103","This course will introduce the religious and philosophical traditions of China, Korea, and Japan. Particularly, it will focus on the historical, textual, and doctrinal foundations of Buddhism, Confucianism, Daoism, and Shintoism. It will analyze excerpts of their sacred scriptures, survey their beliefs, study their practices, and explore their ethical systems. Additional consideration will be given to contemporary issues facing these traditions.",,"REL 101, 111, or 112.",Ockham House,G,Kopf,Humanities,REL,Religion,262,0,Fall 2016,2016/08/31,2016/12/15,12:45,14:15,"REL,HEPT,INTCL","Religion,Human Expression Primary Text,Intercultural",,0.0,HE,"Course can only fulfill either Rel or HEPT gen ed req, not both.",,589
515,99330,REL-262-B,60387.0,OCKH,103,,Y,,Y,,,,W,A,TR,Religions of East Asia,4,G.Kopf,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 02:30PM - 04:00PM, Ockham House, Room 103","This course will introduce the religious and philosophical traditions of China, Korea, and Japan. Particularly, it will focus on the historical, textual, and doctrinal foundations of Buddhism, Confucianism, Daoism, and Shintoism. It will analyze excerpts of their sacred scriptures, survey their beliefs, study their practices, and explore their ethical systems. Additional consideration will be given to contemporary issues facing these traditions.",,"REL 101, 111, or 112.",Ockham House,G,Kopf,Humanities,REL,Religion,262,0,Fall 2016,2016/08/31,2016/12/15,14:30,16:00,"REL,HEPT,INTCL","Religion,Human Expression Primary Text,Intercultural",,0.0,HE,"Course can only fulfill either Rel or HEPT gen ed req, not both.",,589
516,98528,BIO-115-A,60388.0,VALD,206,,Y,,Y,,,,W,A,TR,Human Anatomy,4,S.Fretham,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 11:00AM - 12:30PM, Valders, Room 206",A basic gross anatomy course including dissection of the cat with reference and comparison made to human organ systems.  For non-biology majors. Lectures and laboratory. ,BIO 115L,,Valders Hall of Science,S,Fretham,Sciences,BIO,Biology,115,0,Fall 2016,2016/08/31,2016/12/15,11:00,12:30,NWL,Natural World Lab,,0.0,NWNL,This course is a preprofessional course for nursing and allied health careers.  It is not recommended for first-year non-science majors or biology majors.  You must register for the lecture and one lab.,"['BIO-115L-A01', 'BIO-115L-A02', 'BIO-115L-A03', 'BIO-115L-A04']",912
517,98529,BIO-115L-A01,60389.0,SAMP,153,Y,,,,,,,W,A,M,Human Anatomy Lab,0,S.Fretham,"08/31/2016-12/15/2016 Lab Monday 11:00AM - 01:15PM, Sampson Hoffland Laboratories, Room 153",,Take BIO-115,,Sampson Hoffland Laboratories,S,Fretham,Sciences,BIO,Biology,115L,0,Fall 2016,2016/08/31,2016/12/15,11:00,13:15,,,,0.0,,,,983
518,98530,BIO-115L-A02,60390.0,SAMP,153,Y,,,,,,,W,A,M,Human Anatomy Lab,0,S.Fretham,"08/31/2016-12/15/2016 Lab Monday 01:30PM - 03:45PM, Sampson Hoffland Laboratories, Room 153",,Take BIO-115,,Sampson Hoffland Laboratories,S,Fretham,Sciences,BIO,Biology,115L,0,Fall 2016,2016/08/31,2016/12/15,13:30,15:45,,,,0.0,,,,983
519,98531,BIO-115L-A03,60391.0,SAMP,153,,,Y,,,,,W,A,W,Human Anatomy Lab,0,S.Fretham,"08/31/2016-12/15/2016 Lab Wednesday 11:00AM - 01:15PM, Sampson Hoffland Laboratories, Room 153",,Take BIO-115,,Sampson Hoffland Laboratories,S,Fretham,Sciences,BIO,Biology,115L,0,Fall 2016,2016/08/31,2016/12/15,11:00,13:15,,,,0.0,,,,983
520,98532,BIO-115L-A04,60392.0,SAMP,153,,,Y,,,,,W,A,W,Human Anatomy Lab,0,S.Fretham,"08/31/2016-12/15/2016 Lab Wednesday 01:30PM - 03:45PM, Sampson Hoffland Laboratories, Room 153",,Take BIO-115,,Sampson Hoffland Laboratories,S,Fretham,Sciences,BIO,Biology,115L,0,Fall 2016,2016/08/31,2016/12/15,13:30,15:45,,,,0.0,,,,983
521,98533,BIO-116-A,60393.0,OLIN,102,Y,,Y,,Y,,,W,A,MWF,Intro to Human Physiology,4,M.Eichinger,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 09:15AM - 10:15AM, Olin, Room 102",A survey of physiological systems and principles with specific reference to the human body. This course is intended for non-biology majors. Lectures and laboratory.,BIO 116L,,Olin,M,Eichinger,Sciences,BIO,Biology,116,0,Fall 2016,2016/08/31,2016/12/15,09:15,10:15,NWL,Natural World Lab,,0.0,NWNL,Register for lecture and lab.,"['BIO-116L-A01', 'BIO-116L-A02', 'BIO-116L-A03', 'BIO-116L-A04']",666
522,98534,BIO-116L-A01,60394.0,SAMP,175,,Y,,,,,,W,A,T,Intro to Human Physiology Lab,0,M.Eichinger,"08/31/2016-12/15/2016 Lab Tuesday 01:30PM - 03:30PM, Sampson Hoffland Laboratories, Room 175",,Take Bio 116,,Sampson Hoffland Laboratories,M,Eichinger,Sciences,BIO,Biology,116L,0,Fall 2016,2016/08/31,2016/12/15,13:30,15:30,,,,0.0,,,,734
523,98535,BIO-116L-A02,60395.0,SAMP,175,,,Y,,,,,W,A,W,Intro to Human Physiology Lab,0,M.Eichinger,"08/31/2016-12/15/2016 Lab Wednesday 01:30PM - 03:30PM, Sampson Hoffland Laboratories, Room 175",,Take Bio 116,,Sampson Hoffland Laboratories,M,Eichinger,Sciences,BIO,Biology,116L,0,Fall 2016,2016/08/31,2016/12/15,13:30,15:30,,,,0.0,,,,734
524,98536,BIO-116L-A03,60396.0,SAMP,175,Y,,,,,,,W,A,M,Intro to Human Physiology Lab,0,M.Eichinger,"08/31/2016-12/15/2016 Lab Monday 11:00AM - 01:00PM, Sampson Hoffland Laboratories, Room 175",,Take Bio 116,,Sampson Hoffland Laboratories,M,Eichinger,Sciences,BIO,Biology,116L,0,Fall 2016,2016/08/31,2016/12/15,11:00,13:00,,,,0.0,,,,734
525,99490,REL-485-A,60397.0,MAIN,213,,Y,,Y,,,,W,A,TR,Sem: Constructive Theologies,4,W.Deifelt,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 11:00AM - 12:30PM, Main, Room 213","A feature of contemporary theological thought is its capacity to dialogue with and draw from multiple areas of knowledge. By becoming more interdisciplinary and intersectional, theological discourses and practices have been able to present an array of constructive theologies. Pulling from fields such as literary criticism, continental philosophy, political science, or ecological thought (to mention a few) has afforded new intellectual engagement to theological questions, particularly those related to the orthopraxy of contextual theological movements. These constructive theologies identify overlapping social identities and related systems of oppression, while also pointing out modes of liberation drawn from the strategies presented by these contextual movements. Among the authors to be studied are Catherine Keller (Cloud of the Impossible: Negative Theology and Planetary Entanglement ), Kelly Brown Douglas (Stand Your Ground: Black Bodies and the Justice of God), Jrgen Moltmann (The Living God and the Fullness of Life), Kristin Johnston Largen (Baby Krishna, Infant Christ: A Comparative Theology of Salvation) and Robert C. Saler (Between Magisterium and Marketplace: A Constructive Account of Theology and the Church).",,Complete 3 courses in Religion.,Main Building,W,Deifelt,Humanities,REL,Religion,485,0,Fall 2016,2016/08/31,2016/12/15,11:00,12:30,,,,0.0,,,,786
526,99491,REL-364-A,60398.0,OCKH,103,,Y,,Y,,,,W,A,TR,"Top Asian Rel: Rel, Sex, & Na",4,G.Kopf,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 08:00AM - 09:30AM, Ockham House, Room 103","This course will explore the notion of religion in the Japanese traditions. It traces the development of what is now called religion through classical, premodern, modern, and contemporary texts of Shinto, Buddhism, Confucianism, and Christianity in Japan. It explores interactions among and between these traditions. In particular, the course examines conceptions of religion, beliefs about the self, the world, and the beyond, investigations into cognitive processes, constructions of gender and sexuality, as well as moral and political theories found in these texts.",,    Take REL-101 REL-111 or REL-112.,Ockham House,G,Kopf,Humanities,REL,Religion,364,0,Fall 2016,2016/08/31,2016/12/15,08:00,09:30,REL,Religion,,0.0,,,,855
527,99335,REL-490-A,60399.0,ARR,ARR,,,,,,,,W,A,,Senior Project,1,S.Burke,"08/31/2016-12/15/2016 Independent Studies Days to be Announced, Times to be AnnouncedArranged, Room ARR",,,,To be Announced,S,Burke,Humanities,REL,Religion,490,0,Fall 2016,2016/08/31,2016/12/15,NA,NA,,,,0.0,,,,674
528,99492,HEB-101-A,60400.0,VALD,369,,Y,,Y,,,,W,A,TR,Elementary Hebrew I,4,K.Swanson,"09/01/2016-12/08/2016 Lecture Tuesday, Thursday 12:45PM - 02:15PM, Valders, Room 369","The first course of a two-semester sequence introducing the essential forms, grammar, and vocabulary of the language. Practice gained through graded exercises and readings provides the basis for translating passages drawn from the prose and poetry of the Hebrew Bible.",,,Valders Hall of Science,K,Swanson,Humanities,HEB,Hebrew,101,0,Fall 2016,2016/08/31,2016/12/15,12:45,14:15,,,,0.0,,,,962
529,98537,BIO-116L-A04,60401.0,SAMP,175,,,,Y,,,,W,A,R,Intro to Human Physiology Lab,0,M.Eichinger,"08/31/2016-12/15/2016 Lab Thursday 01:30PM - 03:30PM, Sampson Hoffland Laboratories, Room 175",,Take Bio 116,,Sampson Hoffland Laboratories,M,Eichinger,Sciences,BIO,Biology,116L,0,Fall 2016,2016/08/31,2016/12/15,13:30,15:30,,,,0.0,,,,734
530,98538,BIO-125-A,60402.0,VALD,369,,Y,,Y,,,,W,A,TR,Genetics and Society,4,D.Talsness,"09/01/2016-12/08/2016 Lecture Tuesday, Thursday 11:00AM - 12:30PM, Valders, Room 369","Genetics plays an ever increasing role in our society, and a basic understanding of this field is vital for making informed decisions on issues that impact our health, safety, and environment. This course aims to connect the concepts and approaches of genetics to societal issues relating to health, diversity, forensics, and evolution. The course will provide basic coverage of the science of genetics, including the structure, expression, and transmission of heritable information and the evolution of populations. Methods and techniques, such as gene cloning and DNA fingerprinting, will be covered to provide information on how scientists use genetic technology to answer questions. Also included will be discussion of some of the ethical and social questions surrounding issues as diverse as screening human embryos for genetic traits, evaluating the genetic basis of aggressive behavior, and creating genetically modified organisms. Lecture and laboratory. ",BIO 125L,,Valders Hall of Science,D,Talsness,Sciences,BIO,Biology,125,0,Fall 2016,2016/08/31,2016/12/15,11:00,12:30,NWL,Natural World Lab,,0.0,NWNL,Register for lecture A and lab A01.,"['BIO-125L-A01', 'BIO-125L-B01']",895
531,98539,BIO-125L-A01,60403.0,SAMP,273,,,,Y,,,,W,A,R,Genetics and Society Lab,0,D.Talsness,"09/01/2016-12/08/2016 Lab Thursday 02:30PM - 04:30PM, Sampson Hoffland Laboratories, Room 273",,Take Bio-125;,,Sampson Hoffland Laboratories,D,Talsness,Sciences,BIO,Biology,125L,0,Fall 2016,2016/08/31,2016/12/15,14:30,16:30,,,,0.0,,,,802
532,98540,BIO-151-A,60404.0,VALD,206,Y,,Y,,Y,,,W,A,MWF,Prin Bio:Eco/Evol/Biodiv,4,"E.Lynch,E.Baack,D.Reding","08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 11:00AM - 12:00PM, Valders, Room 206","An exploration of the diversity of life, its origins, and interactions among organisms and their environment. We introduce key concepts in evolution and ecology, provide an overview of the features of major taxonomic groups and their evolutionary relationships, and explore some of the practical and ethical implications of biodiversity. Through laboratory and field investigations, students develop their ability to make observations, analyze data, read primary literature, and communicate results. Designed as an introduction to biology; required for the biology major and minor.",BIO 151L,,Valders Hall of Science,"E, E, D","Lynch, Baack, Reding",Sciences,BIO,Biology,151,0,Fall 2016,2016/08/31,2016/12/15,11:00,12:00,NWL,Natural World Lab,,0.0,NWNL,You must register for the lecture and one lab.,"['BIO-151L-A01', 'BIO-151L-A02', 'BIO-151L-A03', 'BIO-151L-A04', 'BIO-151L-A05', 'BIO-151L-A06', 'BIO-151L-A07', 'BIO-151L-A08', 'BIO-151L-A09', 'BIO-151L-A10', 'BIO-151L-A11']",913
533,98541,BIO-151L-A01,60405.0,SAMP,274,Y,,,,,,,W,A,M,Prin Bio Lab:Eco/Evol/Biodiv,0,,"08/31/2016-12/15/2016 Lab Monday 01:30PM - 03:30PM, Sampson Hoffland Laboratories, Room 274",,Take Bio 151,,Sampson Hoffland Laboratories,,,Sciences,BIO,Biology,151L,0,Fall 2016,2016/08/31,2016/12/15,13:30,15:30,,,,0.0,,,,482
534,98493,ART-103-A,60406.0,CART,215,Y,,Y,,Y,,,W,A,MWF,Foundations:Circa NOW,2,L.Lovelace,"08/31/2016-10/13/2016 Lecture - First 7 Weeks Monday, Wednesday, Friday 11:00AM - 12:00PM, Center for the Arts, Room 215","This course introduces students to current art trends and theoretical preoccupations.  We will begin to investigate visual language, its purpose, and its cultural and historical import with an emphasis on contemporary art and critical theory that has informed art production in the last 75 years.  Students will endeavor to find a place for themselves within this tradition and critically reflect on their own artistic values and concerns.",,,Center for the Arts,L,Lovelace,Humanities,ART,Art,103,1,Fall 2016,2016/08/31,2016/10/13,11:00,12:00,,,,0.0,,First seven weeks. Course fee: $35.00 for museum trip. This course is highly recommended for first-year art majors and minors.,,613
535,98542,BIO-151L-A02,60407.0,SAMP,274,Y,,,,,,,W,A,M,Prin Bio Lab:Eco/Evol/Biodiv,0,,"08/31/2016-12/15/2016 Lab Monday 03:45PM - 05:45PM, Sampson Hoffland Laboratories, Room 274",,Take Bio 151,,Sampson Hoffland Laboratories,,,Sciences,BIO,Biology,151L,0,Fall 2016,2016/08/31,2016/12/15,15:45,17:45,,,,0.0,,,,482
536,98543,BIO-151L-A03,60408.0,SAMP,274,,Y,,,,,,W,A,T,Prin Bio Lab:Eco/Evol/Biodiv,0,,"08/31/2016-12/15/2016 Lab Tuesday 07:30AM - 09:30AM, Sampson Hoffland Laboratories, Room 274",,Take Bio 151,,Sampson Hoffland Laboratories,,,Sciences,BIO,Biology,151L,0,Fall 2016,2016/08/31,2016/12/15,07:30,09:30,,,,0.0,,,,482
537,98496,ART-108-A,60409.0,CART,203,Y,,Y,,Y,,,W,A,MWF,Foundations: Drawing,4,R.Merritt,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 08:00AM - 10:15AM, Center for the Arts, Room 203",This course introduces basic aesthetic and technical aspects of drawing to students as they work to address the challenge of thinking and creating two dimensionally.  Emphasis is on direct observation and translation of objects and environments into drawn images. ,,,Center for the Arts,R,Merritt,Humanities,ART,Art,108,0,Fall 2016,2016/08/31,2016/12/15,08:00,10:15,HE,Human Expression,,0.0,,$25 course fee for live models and materials.,,910
538,98544,BIO-151L-A04,60410.0,SAMP,274,,Y,,,,,,W,A,T,Prin Bio Lab:Eco/Evol/Biodiv,0,,"08/31/2016-12/15/2016 Lab Tuesday 11:00AM - 01:00PM, Sampson Hoffland Laboratories, Room 274",,Take Bio 151,,Sampson Hoffland Laboratories,,,Sciences,BIO,Biology,151L,0,Fall 2016,2016/08/31,2016/12/15,11:00,13:00,,,,0.0,,,,482
539,98497,ART-108-B,60411.0,CART,203,,Y,,Y,,,,W,A,TR,Foundations: Drawing,4,R.Merritt,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 11:00AM - 02:15PM, Center for the Arts, Room 203",This course introduces basic aesthetic and technical aspects of drawing to students as they work to address the challenge of thinking and creating two dimensionally.  Emphasis is on direct observation and translation of objects and environments into drawn images. ,,,Center for the Arts,R,Merritt,Humanities,ART,Art,108,0,Fall 2016,2016/08/31,2016/12/15,11:00,14:15,HE,Human Expression,,0.0,,$25 course fee for live models and materials.,,910
540,98498,ART-110-A,60412.0,CART,130,,Y,,Y,,,,W,A,TR,Handbuilding with Clay,4,J.Madrigal,"09/01/2016-12/08/2016 Lecture Tuesday, Thursday 12:45PM - 04:00PM, Center for the Arts, Room 130","This course is designed to introduce students to the basic techniques of handbuilding with clay.  There will be a minor introduction to the pottery-wheel as a tool for generating sculptural forms. Aspects of ceramic history and contemporary practices will also be explored.  Assignments will focus on sculptural design and explore a wide range of shaping, surface treatment and firing methods.",,,Center for the Arts,J,Madrigal,Humanities,ART,Art,110,0,Fall 2016,2016/08/31,2016/12/15,12:45,16:00,HE,Human Expression,,0.0,,$125 Course Fee: covers clay and glazing material,,779
541,98499,ART-111-A,60413.0,STOR,SCULPT,Y,,Y,,Y,,,W,A,MWF,Foundations:3-dimen Process,4,J.Madrigal,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 12:15PM - 02:30PM, Storre Theatre, Room SCULPT (more)...","This course covers concepts of form and spatial relations of 3-dimensional problem solving through a variety of projects aimed at gaining sensitivity in the composition, observation, and analysis of sculptural form. ",,,Storre Theatre,J,Madrigal,Humanities,ART,Art,111,0,Fall 2016,2016/08/31,2016/12/15,12:15,14:30,HE,Human Expression,,0.0,,$100 Course Fee: covers majority materials in fulfillment of assignments. Students may occur on their own an additional $25 - $50 for incidental materials.,,496
542,98499,ART-111-A,60414.0,CART,210,Y,,Y,,Y,,,W,A,MWF,Foundations:3-dimen Process,4,J.Madrigal,"08/31/2016-12/15/2016 Lecture Monday, Wednesday, Friday 12:15PM - 02:30PM, Storre Theatre, Room SCULPT (more)...","This course covers concepts of form and spatial relations of 3-dimensional problem solving through a variety of projects aimed at gaining sensitivity in the composition, observation, and analysis of sculptural form. ",,,Center for the Arts,J,Madrigal,Humanities,ART,Art,111,0,Fall 2016,2016/08/31,2016/12/15,12:15,14:30,HE,Human Expression,,0.0,,$100 Course Fee: covers majority materials in fulfillment of assignments. Students may occur on their own an additional $25 - $50 for incidental materials.,,496
543,98500,ART-118-A,60415.0,CART,118,,Y,,Y,,,,W,A,TR,Beg Digital Photography,4,A.Lurth,"08/31/2016-12/15/2016 Lecture Tuesday, Thursday 02:30PM - 04:00PM, Center for the Arts, Room 118","This course combines lectures with hands-on experience in digital photography.  Instruction includes technical aspects of digital photography, including camera function, exposure control, and creative control, as well as discussion on the contemporary and historical impact of the medium.  The format of the class includes lectures, visual presentations, lab time, individual research/presentations and a portfolio.  A personal DSLR camera is highly recommended. ",,,Center for the Arts,A,Lurth,Humanities,ART,Art,118,0,Fall 2016,2016/08/31,2016/12/15,14:30,16:00,HE,Human Expression,,0.0,,$40 course fee. Students will incur an additional cost on their own of $100.00 for printing.,,822
544,98545,BIO-151L-A05,60416.0,SAMP,274,,Y,,,,,,W,A,T,Prin Bio Lab:Eco/Evol/Biodiv,0,,"08/31/2016-12/15/2016 Lab Tuesday 01:15PM - 03:15PM, Sampson Hoffland Laboratories, Room 274",,Take Bio 151,,Sampson Hoffland Laboratories,,,Sciences,BIO,Biology,151L,0,Fall 2016,2016/08/31,2016/12/15,13:15,15:15,,,,0.0,,,,482
545,98504,ART-216-A,60417.0,CART,119,,Y,,Y,,,,W,A,TR,Printmaking,4,D.Kamm,"09/01/2016-12/08/2016 Lecture Tuesday, Thursday 02:30PM - 04:00PM, Center for the Arts, Room 119",An introduction to the aesthetic and technical considerations of the printed image through exploration of a variety of basic printmaking processes.,,ART 108,Center for the Arts,D,Kamm,Humanities,ART,Art,216,0,Fall 2016,2016/08/31,2016/12/15,14:30,16:00,HE,Human Expression,,0.0,,$35.00 course fee.,,751
546,98546,BIO-151L-A06,60418.0,SAMP,274,,Y,,,,,,W,A,T,Prin Bio Lab:Eco/Evol/Biodiv,0,,"08/31/2016-12/15/2016 Lab Tuesday 03:30PM - 05:30PM, Sampson Hoffland Laboratories, Room 274",,Take Bio 151,,Sampson Hoffland Laboratories,,,Sciences,BIO,Biology,151L,0,Fall 2016,2016/08/31,2016/12/15,15:30,17:30,,,,0.0,,,,482
547,98547,BIO-151L-A07,60419.0,SAMP,274,,,Y,,,,,W,A,W,Prin Bio Lab:Eco/Evol/Biodiv,0,,"08/31/2016-12/15/2016 Lab Wednesday 08:00AM - 10:00AM, Sampson Hoffland Laboratories, Room 274",,Take Bio 151,,Sampson Hoffland Laboratories,,,Sciences,BIO,Biology,151L,0,Fall 2016,2016/08/31,2016/12/15,08:00,10:00,,,,0.0,,,,482
548,98548,BIO-151L-A08,60420.0,SAMP,274,,,Y,,,,,W,A,W,Prin Bio Lab:Eco/Evol/Biodiv,0,,"08/31/2016-12/15/2016 Lab Wednesday 01:30PM - 03:30PM, Sampson Hoffland Laboratories, Room 274",,Take Bio 151,,Sampson Hoffland Laboratories,,,Sciences,BIO,Biology,151L,0,Fall 2016,2016/08/31,2016/12/15,13:30,15:30,,,,0.0,,,,482
