,course_id,section_name,meeting_id,building_abb,room,monday,tuesday,wednesday,thursday,friday,saturday,sunday,frequency,section_status_x,days,section_title,min_credits,faculty_name,section_status_y,meeting_info,course_description,building_names,faculty_first,faculty_last,division,department_abbreviation,department_name,course_num,seven_week,term,start_date,end_date,start_time,end_time,gen_ed_abb,gen_ed_names,same_as,max_credits,also_fulfills,section_comments,pre_reqs,co_reqs,lab
1289,110,MUS-300-A,57614.0,JENS,ORCH,,Y,,Y,,,,W,A,TR,Music Ensemble: Collegiate Cho,0,A.Last,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room NRH",,Jenson-Noble Hall of Music,A,Last,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:30,15:30,,,,0.0,,,,,
1290,110,MUS-300-A,57614.0,JENS,ORCH,,Y,,Y,,,,W,A,TR,Music Ensemble: Cathedral Choi,0,J.Robison,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room CHOIR",,Jenson-Noble Hall of Music,J,Robison,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:30,15:30,,,,0.0,,,,,
1291,110,MUS-300-A,57614.0,JENS,ORCH,,Y,,Y,,,,W,A,TR,Music Ensemble: Collegium Musi,0,K.Reed,A,"09/02/2015-12/17/2015 Music Ensemble Monday 07:30PM - 09:00PM, Jenson Noble Hall of Music, Room CHOIR (more)...",,Jenson-Noble Hall of Music,K,Reed,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:30,15:30,,,,0.0,,,,,
1292,110,MUS-300-A,57614.0,JENS,ORCH,,Y,,Y,,,,W,A,TR,Music Ensemble: Norsemen,0,A.Last,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 01:30PM - 02:30PM, Jenson Noble Hall of Music, Room NRH",,Jenson-Noble Hall of Music,A,Last,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:30,15:30,,,,0.0,,,,,
1293,110,MUS-300-A,57614.0,JENS,ORCH,,Y,,Y,,,,W,A,TR,Music Ensemble: Aurora,0,J.Robison,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 01:30PM - 02:30PM, Jenson Noble Hall of Music, Room CHOIR",,Jenson-Noble Hall of Music,J,Robison,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:30,15:30,,,,0.0,,,,,
1294,110,MUS-300-A,57614.0,JENS,ORCH,,Y,,Y,,,,W,A,TR,Music Ensemble: Wind/Perc,0,J.deAlbuquerque,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room SPER",,Jenson-Noble Hall of Music,J,deAlbuquerque,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:30,15:30,,,,0.0,,,,,
1295,110,MUS-300-A,57614.0,JENS,ORCH,,Y,,Y,,,,W,A,TR,Music Ensemble: Cantorei,0,J.Wilson,A,"09/02/2015-12/17/2015 Music Ensemble Monday 04:00PM - 05:00PM, Jenson Noble Hall of Music, Room NRH (more)...",,Jenson-Noble Hall of Music,J,Wilson,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:30,15:30,,,,0.0,,,,,
1296,110,MUS-300-A,57614.0,JENS,ORCH,,Y,,Y,,,,W,A,TR,Music Ensemble: Philharmonia,0,S.Martin,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday 04:00PM - 05:00PM, Jenson Noble Hall of Music, Room SPER (more)...",,Jenson-Noble Hall of Music,S,Martin,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:30,15:30,,,,0.0,,,,,
1297,110,MUS-300-A,57615.0,JENS,ORCH,,Y,,Y,,,,W,A,TR,Music Ensemble: Concert Band,0,J.deAlbuquerque,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 12:15PM - 01:15PM, Jenson Noble Hall of Music, Room SPER (more)...",,Jenson-Noble Hall of Music,J,deAlbuquerque,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,12:45,14:15,,,,0.0,,,,,
1298,110,MUS-300-A,57615.0,JENS,ORCH,,Y,,Y,,,,W,A,TR,Music Ensemble: Varsity Band,0,J.deAlbuquerque,A,"09/02/2015-12/17/2015 Music Ensemble Tuesday, Thursday 02:30PM - 04:00PM, Jenson Noble Hall of Music, Room SPER",,Jenson-Noble Hall of Music,J,deAlbuquerque,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,12:45,14:15,,,,0.0,,,,,
1299,110,MUS-300-A,57615.0,JENS,ORCH,,Y,,Y,,,,W,A,TR,Music Ensemble: Chamber Orches,0,D.Baldwin,A,"09/02/2015-12/17/2015 Music Ensemble Wednesday, Friday 04:00PM - 05:30PM, Jenson Noble Hall of Music, Room ORCH",,Jenson-Noble Hall of Music,D,Baldwin,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,12:45,14:15,,,,0.0,,,,,
1300,110,MUS-300-A,57615.0,JENS,ORCH,,Y,,Y,,,,W,A,TR,Music Ensemble: Symphony Orche,0,D.Baldwin,A,"09/02/2015-12/17/2015 Music Ensemble Monday 04:00PM - 05:30PM, Jenson Noble Hall of Music, Room ORCH (more)...",,Jenson-Noble Hall of Music,D,Baldwin,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,12:45,14:15,,,,0.0,,,,,
1301,110,MUS-300-A,57615.0,JENS,ORCH,,Y,,Y,,,,W,A,TR,Music Ensemble: Jazz Orchestra,0,J.Guzman,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room ORCH (more)...",,Jenson-Noble Hall of Music,J,Guzman,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,12:45,14:15,,,,0.0,,,,,
1302,110,MUS-300-A,57615.0,JENS,ORCH,,Y,,Y,,,,W,A,TR,Music Ensemble: Jazz Band,0,J.Ailabouni,A,"09/02/2015-12/17/2015 Music Ensemble Tuesday, Thursday 12:45PM - 02:15PM, Jenson Noble Hall of Music, Room ORCH",,Jenson-Noble Hall of Music,J,Ailabouni,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,12:45,14:15,,,,0.0,,,,,
1303,110,MUS-300-A,57615.0,JENS,ORCH,,Y,,Y,,,,W,A,TR,Music Ensemble: Nordic Choir,0,A.Hightower,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 04:00PM - 05:00PM, Jenson Noble Hall of Music, Room CHOIR (more)...",,Jenson-Noble Hall of Music,A,Hightower,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,12:45,14:15,,,,0.0,,,,,
1304,110,MUS-300-A,57615.0,JENS,ORCH,,Y,,Y,,,,W,A,TR,Music Ensemble: Collegiate Cho,0,A.Last,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room NRH",,Jenson-Noble Hall of Music,A,Last,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,12:45,14:15,,,,0.0,,,,,
1305,110,MUS-300-A,57615.0,JENS,ORCH,,Y,,Y,,,,W,A,TR,Music Ensemble: Cathedral Choi,0,J.Robison,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room CHOIR",,Jenson-Noble Hall of Music,J,Robison,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,12:45,14:15,,,,0.0,,,,,
1306,110,MUS-300-A,57615.0,JENS,ORCH,,Y,,Y,,,,W,A,TR,Music Ensemble: Collegium Musi,0,K.Reed,A,"09/02/2015-12/17/2015 Music Ensemble Monday 07:30PM - 09:00PM, Jenson Noble Hall of Music, Room CHOIR (more)...",,Jenson-Noble Hall of Music,K,Reed,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,12:45,14:15,,,,0.0,,,,,
1307,110,MUS-300-A,57615.0,JENS,ORCH,,Y,,Y,,,,W,A,TR,Music Ensemble: Norsemen,0,A.Last,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 01:30PM - 02:30PM, Jenson Noble Hall of Music, Room NRH",,Jenson-Noble Hall of Music,A,Last,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,12:45,14:15,,,,0.0,,,,,
1308,110,MUS-300-A,57615.0,JENS,ORCH,,Y,,Y,,,,W,A,TR,Music Ensemble: Aurora,0,J.Robison,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 01:30PM - 02:30PM, Jenson Noble Hall of Music, Room CHOIR",,Jenson-Noble Hall of Music,J,Robison,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,12:45,14:15,,,,0.0,,,,,
1309,110,MUS-300-A,57615.0,JENS,ORCH,,Y,,Y,,,,W,A,TR,Music Ensemble: Wind/Perc,0,J.deAlbuquerque,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room SPER",,Jenson-Noble Hall of Music,J,deAlbuquerque,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,12:45,14:15,,,,0.0,,,,,
1310,110,MUS-300-A,57615.0,JENS,ORCH,,Y,,Y,,,,W,A,TR,Music Ensemble: Cantorei,0,J.Wilson,A,"09/02/2015-12/17/2015 Music Ensemble Monday 04:00PM - 05:00PM, Jenson Noble Hall of Music, Room NRH (more)...",,Jenson-Noble Hall of Music,J,Wilson,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,12:45,14:15,,,,0.0,,,,,
1311,110,MUS-300-A,57615.0,JENS,ORCH,,Y,,Y,,,,W,A,TR,Music Ensemble: Philharmonia,0,S.Martin,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday 04:00PM - 05:00PM, Jenson Noble Hall of Music, Room SPER (more)...",,Jenson-Noble Hall of Music,S,Martin,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,12:45,14:15,,,,0.0,,,,,
1312,110,MUS-300-A,57616.0,JENS,CHOIR,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Concert Band,0,J.deAlbuquerque,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 12:15PM - 01:15PM, Jenson Noble Hall of Music, Room SPER (more)...",,Jenson-Noble Hall of Music,J,deAlbuquerque,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,16:00,17:00,,,,0.0,,,,,
1313,110,MUS-300-A,57616.0,JENS,CHOIR,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Varsity Band,0,J.deAlbuquerque,A,"09/02/2015-12/17/2015 Music Ensemble Tuesday, Thursday 02:30PM - 04:00PM, Jenson Noble Hall of Music, Room SPER",,Jenson-Noble Hall of Music,J,deAlbuquerque,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,16:00,17:00,,,,0.0,,,,,
1314,110,MUS-300-A,57616.0,JENS,CHOIR,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Chamber Orches,0,D.Baldwin,A,"09/02/2015-12/17/2015 Music Ensemble Wednesday, Friday 04:00PM - 05:30PM, Jenson Noble Hall of Music, Room ORCH",,Jenson-Noble Hall of Music,D,Baldwin,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,16:00,17:00,,,,0.0,,,,,
1315,110,MUS-300-A,57616.0,JENS,CHOIR,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Symphony Orche,0,D.Baldwin,A,"09/02/2015-12/17/2015 Music Ensemble Monday 04:00PM - 05:30PM, Jenson Noble Hall of Music, Room ORCH (more)...",,Jenson-Noble Hall of Music,D,Baldwin,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,16:00,17:00,,,,0.0,,,,,
1316,110,MUS-300-A,57616.0,JENS,CHOIR,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Jazz Orchestra,0,J.Guzman,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room ORCH (more)...",,Jenson-Noble Hall of Music,J,Guzman,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,16:00,17:00,,,,0.0,,,,,
1317,110,MUS-300-A,57616.0,JENS,CHOIR,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Jazz Band,0,J.Ailabouni,A,"09/02/2015-12/17/2015 Music Ensemble Tuesday, Thursday 12:45PM - 02:15PM, Jenson Noble Hall of Music, Room ORCH",,Jenson-Noble Hall of Music,J,Ailabouni,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,16:00,17:00,,,,0.0,,,,,
1318,110,MUS-300-A,57616.0,JENS,CHOIR,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Nordic Choir,0,A.Hightower,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 04:00PM - 05:00PM, Jenson Noble Hall of Music, Room CHOIR (more)...",,Jenson-Noble Hall of Music,A,Hightower,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,16:00,17:00,,,,0.0,,,,,
1319,110,MUS-300-A,57616.0,JENS,CHOIR,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Collegiate Cho,0,A.Last,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room NRH",,Jenson-Noble Hall of Music,A,Last,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,16:00,17:00,,,,0.0,,,,,
1320,110,MUS-300-A,57616.0,JENS,CHOIR,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Cathedral Choi,0,J.Robison,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room CHOIR",,Jenson-Noble Hall of Music,J,Robison,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,16:00,17:00,,,,0.0,,,,,
1321,110,MUS-300-A,57616.0,JENS,CHOIR,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Collegium Musi,0,K.Reed,A,"09/02/2015-12/17/2015 Music Ensemble Monday 07:30PM - 09:00PM, Jenson Noble Hall of Music, Room CHOIR (more)...",,Jenson-Noble Hall of Music,K,Reed,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,16:00,17:00,,,,0.0,,,,,
1322,110,MUS-300-A,57616.0,JENS,CHOIR,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Norsemen,0,A.Last,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 01:30PM - 02:30PM, Jenson Noble Hall of Music, Room NRH",,Jenson-Noble Hall of Music,A,Last,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,16:00,17:00,,,,0.0,,,,,
1323,110,MUS-300-A,57616.0,JENS,CHOIR,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Aurora,0,J.Robison,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 01:30PM - 02:30PM, Jenson Noble Hall of Music, Room CHOIR",,Jenson-Noble Hall of Music,J,Robison,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,16:00,17:00,,,,0.0,,,,,
1324,110,MUS-300-A,57616.0,JENS,CHOIR,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Wind/Perc,0,J.deAlbuquerque,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room SPER",,Jenson-Noble Hall of Music,J,deAlbuquerque,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,16:00,17:00,,,,0.0,,,,,
1325,110,MUS-300-A,57616.0,JENS,CHOIR,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Cantorei,0,J.Wilson,A,"09/02/2015-12/17/2015 Music Ensemble Monday 04:00PM - 05:00PM, Jenson Noble Hall of Music, Room NRH (more)...",,Jenson-Noble Hall of Music,J,Wilson,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,16:00,17:00,,,,0.0,,,,,
1326,110,MUS-300-A,57616.0,JENS,CHOIR,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Philharmonia,0,S.Martin,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday 04:00PM - 05:00PM, Jenson Noble Hall of Music, Room SPER (more)...",,Jenson-Noble Hall of Music,S,Martin,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,16:00,17:00,,,,0.0,,,,,
1327,110,MUS-300-A,57617.0,JENS,CHOIR,,Y,,Y,,,,W,A,TR,Music Ensemble: Concert Band,0,J.deAlbuquerque,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 12:15PM - 01:15PM, Jenson Noble Hall of Music, Room SPER (more)...",,Jenson-Noble Hall of Music,J,deAlbuquerque,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,16:15,17:15,,,,0.0,,,,,
1328,110,MUS-300-A,57617.0,JENS,CHOIR,,Y,,Y,,,,W,A,TR,Music Ensemble: Varsity Band,0,J.deAlbuquerque,A,"09/02/2015-12/17/2015 Music Ensemble Tuesday, Thursday 02:30PM - 04:00PM, Jenson Noble Hall of Music, Room SPER",,Jenson-Noble Hall of Music,J,deAlbuquerque,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,16:15,17:15,,,,0.0,,,,,
1329,110,MUS-300-A,57617.0,JENS,CHOIR,,Y,,Y,,,,W,A,TR,Music Ensemble: Chamber Orches,0,D.Baldwin,A,"09/02/2015-12/17/2015 Music Ensemble Wednesday, Friday 04:00PM - 05:30PM, Jenson Noble Hall of Music, Room ORCH",,Jenson-Noble Hall of Music,D,Baldwin,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,16:15,17:15,,,,0.0,,,,,
1330,110,MUS-300-A,57617.0,JENS,CHOIR,,Y,,Y,,,,W,A,TR,Music Ensemble: Symphony Orche,0,D.Baldwin,A,"09/02/2015-12/17/2015 Music Ensemble Monday 04:00PM - 05:30PM, Jenson Noble Hall of Music, Room ORCH (more)...",,Jenson-Noble Hall of Music,D,Baldwin,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,16:15,17:15,,,,0.0,,,,,
1331,110,MUS-300-A,57617.0,JENS,CHOIR,,Y,,Y,,,,W,A,TR,Music Ensemble: Jazz Orchestra,0,J.Guzman,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room ORCH (more)...",,Jenson-Noble Hall of Music,J,Guzman,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,16:15,17:15,,,,0.0,,,,,
1332,110,MUS-300-A,57617.0,JENS,CHOIR,,Y,,Y,,,,W,A,TR,Music Ensemble: Jazz Band,0,J.Ailabouni,A,"09/02/2015-12/17/2015 Music Ensemble Tuesday, Thursday 12:45PM - 02:15PM, Jenson Noble Hall of Music, Room ORCH",,Jenson-Noble Hall of Music,J,Ailabouni,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,16:15,17:15,,,,0.0,,,,,
1333,110,MUS-300-A,57617.0,JENS,CHOIR,,Y,,Y,,,,W,A,TR,Music Ensemble: Nordic Choir,0,A.Hightower,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 04:00PM - 05:00PM, Jenson Noble Hall of Music, Room CHOIR (more)...",,Jenson-Noble Hall of Music,A,Hightower,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,16:15,17:15,,,,0.0,,,,,
1334,110,MUS-300-A,57617.0,JENS,CHOIR,,Y,,Y,,,,W,A,TR,Music Ensemble: Collegiate Cho,0,A.Last,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room NRH",,Jenson-Noble Hall of Music,A,Last,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,16:15,17:15,,,,0.0,,,,,
1335,110,MUS-300-A,57617.0,JENS,CHOIR,,Y,,Y,,,,W,A,TR,Music Ensemble: Cathedral Choi,0,J.Robison,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room CHOIR",,Jenson-Noble Hall of Music,J,Robison,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,16:15,17:15,,,,0.0,,,,,
1336,110,MUS-300-A,57617.0,JENS,CHOIR,,Y,,Y,,,,W,A,TR,Music Ensemble: Collegium Musi,0,K.Reed,A,"09/02/2015-12/17/2015 Music Ensemble Monday 07:30PM - 09:00PM, Jenson Noble Hall of Music, Room CHOIR (more)...",,Jenson-Noble Hall of Music,K,Reed,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,16:15,17:15,,,,0.0,,,,,
1337,110,MUS-300-A,57617.0,JENS,CHOIR,,Y,,Y,,,,W,A,TR,Music Ensemble: Norsemen,0,A.Last,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 01:30PM - 02:30PM, Jenson Noble Hall of Music, Room NRH",,Jenson-Noble Hall of Music,A,Last,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,16:15,17:15,,,,0.0,,,,,
1338,110,MUS-300-A,57617.0,JENS,CHOIR,,Y,,Y,,,,W,A,TR,Music Ensemble: Aurora,0,J.Robison,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 01:30PM - 02:30PM, Jenson Noble Hall of Music, Room CHOIR",,Jenson-Noble Hall of Music,J,Robison,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,16:15,17:15,,,,0.0,,,,,
1339,110,MUS-300-A,57617.0,JENS,CHOIR,,Y,,Y,,,,W,A,TR,Music Ensemble: Wind/Perc,0,J.deAlbuquerque,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room SPER",,Jenson-Noble Hall of Music,J,deAlbuquerque,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,16:15,17:15,,,,0.0,,,,,
1340,110,MUS-300-A,57617.0,JENS,CHOIR,,Y,,Y,,,,W,A,TR,Music Ensemble: Cantorei,0,J.Wilson,A,"09/02/2015-12/17/2015 Music Ensemble Monday 04:00PM - 05:00PM, Jenson Noble Hall of Music, Room NRH (more)...",,Jenson-Noble Hall of Music,J,Wilson,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,16:15,17:15,,,,0.0,,,,,
1341,110,MUS-300-A,57617.0,JENS,CHOIR,,Y,,Y,,,,W,A,TR,Music Ensemble: Philharmonia,0,S.Martin,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday 04:00PM - 05:00PM, Jenson Noble Hall of Music, Room SPER (more)...",,Jenson-Noble Hall of Music,S,Martin,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,16:15,17:15,,,,0.0,,,,,
1342,110,MUS-300-A,57618.0,JENS,NRH,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Concert Band,0,J.deAlbuquerque,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 12:15PM - 01:15PM, Jenson Noble Hall of Music, Room SPER (more)...",,Jenson-Noble Hall of Music,J,deAlbuquerque,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:45,15:45,,,,0.0,,,,,
1343,110,MUS-300-A,57618.0,JENS,NRH,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Varsity Band,0,J.deAlbuquerque,A,"09/02/2015-12/17/2015 Music Ensemble Tuesday, Thursday 02:30PM - 04:00PM, Jenson Noble Hall of Music, Room SPER",,Jenson-Noble Hall of Music,J,deAlbuquerque,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:45,15:45,,,,0.0,,,,,
1344,110,MUS-300-A,57618.0,JENS,NRH,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Chamber Orches,0,D.Baldwin,A,"09/02/2015-12/17/2015 Music Ensemble Wednesday, Friday 04:00PM - 05:30PM, Jenson Noble Hall of Music, Room ORCH",,Jenson-Noble Hall of Music,D,Baldwin,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:45,15:45,,,,0.0,,,,,
1345,110,MUS-300-A,57618.0,JENS,NRH,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Symphony Orche,0,D.Baldwin,A,"09/02/2015-12/17/2015 Music Ensemble Monday 04:00PM - 05:30PM, Jenson Noble Hall of Music, Room ORCH (more)...",,Jenson-Noble Hall of Music,D,Baldwin,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:45,15:45,,,,0.0,,,,,
1346,110,MUS-300-A,57618.0,JENS,NRH,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Jazz Orchestra,0,J.Guzman,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room ORCH (more)...",,Jenson-Noble Hall of Music,J,Guzman,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:45,15:45,,,,0.0,,,,,
1347,110,MUS-300-A,57618.0,JENS,NRH,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Jazz Band,0,J.Ailabouni,A,"09/02/2015-12/17/2015 Music Ensemble Tuesday, Thursday 12:45PM - 02:15PM, Jenson Noble Hall of Music, Room ORCH",,Jenson-Noble Hall of Music,J,Ailabouni,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:45,15:45,,,,0.0,,,,,
1348,110,MUS-300-A,57618.0,JENS,NRH,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Nordic Choir,0,A.Hightower,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 04:00PM - 05:00PM, Jenson Noble Hall of Music, Room CHOIR (more)...",,Jenson-Noble Hall of Music,A,Hightower,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:45,15:45,,,,0.0,,,,,
1349,110,MUS-300-A,57618.0,JENS,NRH,Y,,Y,,Y,,,W,A,MWF,Music Ensemble: Collegiate Cho,0,A.Last,A,"09/02/2015-12/17/2015 Music Ensemble Monday, Wednesday, Friday 02:45PM - 03:45PM, Jenson Noble Hall of Music, Room NRH",,Jenson-Noble Hall of Music,A,Last,Humanities,MUS,Music,300,0,Fall 2015,9/2/2015,12/17/2015,14:45,15:45,,,,0.0,,,,,
