,course_id,section_name,meeting_id,building_abb,room,monday,tuesday,wednesday,thursday,friday,saturday,sunday,frequency,section_status,days,section_title,min_credits,faculty_name,meeting_info,course_description,building_names,faculty_first,faculty_last,division,department_abbreviation,department_name,course_num,seven_week,term,start_date,end_date,start_time,end_time,gen_ed_abb,gen_ed_names,same_as,max_credits,also_fulfills,section_comments,pre_reqs,co_reqs,lab,c_id
769,98237,EDUC-391-A,59311.0,JENS,ORCH,,Y,,Y,,,,W,A,TR,High School Orchestra Methods,2,J.Guzman,"03/29/2016-05/19/2016 Lecture - Second 7 Weeks Tuesday, Thursday 11:00AM - 12:30PM, Jenson Noble Hall of Music, Room ORCH","A study of the organization, direction, and management of the orchestra program in public schools.  The course includes the curricula, pedagogy and assessment of the high school string program, instrument repair/maintenance, arranging for school orchestra, teaching string instruments, program organization, direction, and business management of the orchestra program.  Laboratory hours include participation with area school orchestras.",Jenson-Noble Hall of Music,J,Guzman,Social Sciences,EDUC,Education,391,2,Spring 2016,2016/03/29,2016/05/19,11:00,12:30,,,,0.0,,Second seven weeks.,,,,823
770,97848,PE-110-B01,59312.0,REGE,LGND,,Y,,Y,,,,W,A,TR,Skill:Rock Climbing,1,S.Pasche,"02/04/2016-03/18/2016 PE Skills - 1st 7 Weeks Tuesday, Thursday 08:00AM - 09:30AM, Regents Center, Room LGND",,Regents Center,S,Pasche,Sciences,PE,Physical Education,110,1,Spring 2016,2016/02/04,2016/03/18,08:00,09:30,SKL,Skills Course,,0.0,,,,,,584
771,97851,PE-110-B01,59313.0,REGE,SRC,Y,,Y,,Y,,,W,A,MWF,Skill: Soccer,1,C.Garcia-Prats,"02/04/2016-03/18/2016 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 08:00AM - 09:00AM, Regents Center, Room SRC",,Regents Center,C,Garcia-Prats,Sciences,PE,Physical Education,110,1,Spring 2016,2016/02/04,2016/03/18,08:00,09:00,SKL,Skills Course,,0.0,,This section is indoor soccer,,,,584
772,97852,PE-110-B01,59314.0,REGE,SRC,Y,,Y,,Y,,,W,A,MWF,Racquet Sports,1,A.Strand,"02/04/2016-03/18/2016 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 09:15AM - 10:15AM, Regents Center, Room SRC (more)...",,Regents Center,A,Strand,Sciences,PE,Physical Education,110,1,Spring 2016,2016/02/04,2016/03/18,09:15,10:15,SKL,Skills Course,,0.0,,,,,,584
773,97852,PE-110-B01,59315.0,REGE,GYM,Y,,Y,,Y,,,W,A,MWF,Racquet Sports,1,A.Strand,"02/04/2016-03/18/2016 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 09:15AM - 10:15AM, Regents Center, Room SRC (more)...",,Regents Center,A,Strand,Sciences,PE,Physical Education,110,1,Spring 2016,2016/02/04,2016/03/18,09:15,10:15,SKL,Skills Course,,0.0,,,,,,584
774,97852,PE-110-B01,59317.0,REGE,RCBL,Y,,Y,,Y,,,W,A,MWF,Racquet Sports,1,A.Strand,"02/04/2016-03/18/2016 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 09:15AM - 10:15AM, Regents Center, Room SRC (more)...",,Regents Center,A,Strand,Sciences,PE,Physical Education,110,1,Spring 2016,2016/02/04,2016/03/18,09:15,10:15,SKL,Skills Course,,0.0,,,,,,584
775,97854,PE-110-B01,59318.0,REGE,SRC,Y,,Y,,Y,,,W,A,MWF,Skl:Strength Training,1,I.Hammerly,"02/04/2016-03/18/2016 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 01:30PM - 02:30PM, Regents Center, Room SRC (more)...",,Regents Center,I,Hammerly,Sciences,PE,Physical Education,110,1,Spring 2016,2016/02/04,2016/03/18,13:30,14:30,SKL,Skills Course,,0.0,,,,,,584
776,97854,PE-110-B01,59319.0,REGE,LGND,Y,,Y,,Y,,,W,A,MWF,Skl:Strength Training,1,I.Hammerly,"02/04/2016-03/18/2016 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 01:30PM - 02:30PM, Regents Center, Room SRC (more)...",,Regents Center,I,Hammerly,Sciences,PE,Physical Education,110,1,Spring 2016,2016/02/04,2016/03/18,13:30,14:30,SKL,Skills Course,,0.0,,,,,,584
777,98239,CHEM-371-A,59320.0,VALD,367,,Y,,Y,,,,W,A,TR,Polymer Chemistry,2,B.Chamberlain,"03/29/2016-05/19/2016 Lecture - Second 7 Weeks Tuesday, Thursday 08:00AM - 09:30AM, Valders, Room 367","An introduction to polymer science that examines the synthesis, characterization, and properties of macromolecules.  Emphasis is placed upon mechanisms of polymerization, the stereochemistry of monomer enchainment, the determination of molar mass distributions, and the thermal properties of bulk polymers.  Offered alternate years.",Valders Hall of Science,B,Chamberlain,Sciences,CHEM,Chemistry,371,2,Spring 2016,2016/03/29,2016/05/19,08:00,09:30,,,,0.0,,Second seven weeks.,,,,850
778,97853,PE-110-B01,59321.0,REGE,GYMA,Y,,Y,,Y,,,W,A,MWF,Skl:Low Impact Aerobics,1,C.Garcia-Prats,"02/04/2016-03/18/2016 PE Skills - 1st 7 Weeks Monday, Wednesday, Friday 09:15AM - 10:15AM, Regents Center, Room GYMA",,Regents Center,C,Garcia-Prats,Sciences,PE,Physical Education,110,1,Spring 2016,2016/02/04,2016/03/18,09:15,10:15,SKL,Skills Course,,0.0,,"Students will engage in a variety of low impact aerobic exercises that involve rhythmic, continuous movements that exercise large muscle groups.  These exercises are performed with one foot on the floor at all times.  Expect pool workouts, a swimsuit is required (One piece for females).",,,,584
779,98240,CHEM-474-A,59322.0,VALD,367,,Y,,Y,,,,W,A,TR,Physical Inorganic Chemistry,2,C.Mertzenich,"02/04/2016-03/18/2016 Lecture - First 7 Weeks Tuesday, Thursday 08:00AM - 09:30AM, Valders, Room 367","An introduction to the use of symmetry for qualitative predictions of energy levels, molecular orbitals, and spectra of molecules. Offered alternate years.",Valders Hall of Science,C,Mertzenich,Sciences,CHEM,Chemistry,474,1,Spring 2016,2016/02/04,2016/03/18,08:00,09:30,,,,0.0,,First seven weeks.,,,,690
780,97841,PE-100-C01,59323.0,REGE,SRC,,Y,,Y,,,,W,A,TR,Personal Fitness and Wellness,1,"C.Jennings,B.Nikkel","03/29/2016-05/19/2016 PE Skills - 2nd 7 Weeks Tuesday, Thursday 08:00AM - 09:30AM, Regents Center, Room SRC (more)...","This course will focus on the knowledge and skills necessary for developing and maintaining a healthy, physically active lifestyle throughout one's lifespan.  General topics include major health issues such as physical fitness, nutrition, stress management, substance abuse and disease prevention.  Students will participate in both lecture and activity during each week.",Regents Center,"C, B","Jennings, Nikkel",Sciences,PE,Physical Education,100,2,Spring 2016,2016/03/29,2016/05/19,08:00,09:30,WEL,Wellness Course,,0.0,,Class meets in Valders 206 on first day.,,,,585
781,97841,PE-100-C01,59324.0,VALD,206,,,,Y,,,,W,A,R,Personal Fitness and Wellness,1,"C.Jennings,B.Nikkel","03/29/2016-05/19/2016 PE Skills - 2nd 7 Weeks Tuesday, Thursday 08:00AM - 09:30AM, Regents Center, Room SRC (more)...","This course will focus on the knowledge and skills necessary for developing and maintaining a healthy, physically active lifestyle throughout one's lifespan.  General topics include major health issues such as physical fitness, nutrition, stress management, substance abuse and disease prevention.  Students will participate in both lecture and activity during each week.",Valders Hall of Science,"C, B","Jennings, Nikkel",Sciences,PE,Physical Education,100,2,Spring 2016,2016/03/29,2016/05/19,08:00,09:30,WEL,Wellness Course,,0.0,,Class meets in Valders 206 on first day.,,,,585
782,97842,PE-100-C02,59325.0,REGE,SRC,,Y,,Y,,,,W,A,TR,Personal Fitness and Wellness,1,"A.Strand,C.Jennings","03/29/2016-05/19/2016 PE Skills - 2nd 7 Weeks Tuesday, Thursday 08:00AM - 09:30AM, Regents Center, Room SRC (more)...","This course will focus on the knowledge and skills necessary for developing and maintaining a healthy, physically active lifestyle throughout one's lifespan.  General topics include major health issues such as physical fitness, nutrition, stress management, substance abuse and disease prevention.  Students will participate in both lecture and activity during each week.",Regents Center,"A, C","Strand, Jennings",Sciences,PE,Physical Education,100,2,Spring 2016,2016/03/29,2016/05/19,08:00,09:30,WEL,Wellness Course,,0.0,,Class meets in Valders 206 on first day.,,,,585
783,97842,PE-100-C02,59326.0,VALD,206,,,,Y,,,,W,A,R,Personal Fitness and Wellness,1,"A.Strand,C.Jennings","03/29/2016-05/19/2016 PE Skills - 2nd 7 Weeks Tuesday, Thursday 08:00AM - 09:30AM, Regents Center, Room SRC (more)...","This course will focus on the knowledge and skills necessary for developing and maintaining a healthy, physically active lifestyle throughout one's lifespan.  General topics include major health issues such as physical fitness, nutrition, stress management, substance abuse and disease prevention.  Students will participate in both lecture and activity during each week.",Valders Hall of Science,"A, C","Strand, Jennings",Sciences,PE,Physical Education,100,2,Spring 2016,2016/03/29,2016/05/19,08:00,09:30,WEL,Wellness Course,,0.0,,Class meets in Valders 206 on first day.,,,,585
784,97843,PE-100-C03,59327.0,REGE,SRC,,Y,,Y,,,,W,A,TR,Personal Fitness and Wellness,1,"C.Jennings,C.Garcia-Prats","03/29/2016-05/19/2016 PE Skills - 2nd 7 Weeks Tuesday, Thursday 08:00AM - 09:30AM, Regents Center, Room SRC (more)...","This course will focus on the knowledge and skills necessary for developing and maintaining a healthy, physically active lifestyle throughout one's lifespan.  General topics include major health issues such as physical fitness, nutrition, stress management, substance abuse and disease prevention.  Students will participate in both lecture and activity during each week.",Regents Center,"C, C","Jennings, Garcia-Prats",Sciences,PE,Physical Education,100,2,Spring 2016,2016/03/29,2016/05/19,08:00,09:30,WEL,Wellness Course,,0.0,,Class meets in Valders 206 on first day.,,,,585
785,97843,PE-100-C03,59329.0,VALD,206,,,,Y,,,,W,A,R,Personal Fitness and Wellness,1,"C.Jennings,C.Garcia-Prats","03/29/2016-05/19/2016 PE Skills - 2nd 7 Weeks Tuesday, Thursday 08:00AM - 09:30AM, Regents Center, Room SRC (more)...","This course will focus on the knowledge and skills necessary for developing and maintaining a healthy, physically active lifestyle throughout one's lifespan.  General topics include major health issues such as physical fitness, nutrition, stress management, substance abuse and disease prevention.  Students will participate in both lecture and activity during each week.",Valders Hall of Science,"C, C","Jennings, Garcia-Prats",Sciences,PE,Physical Education,100,2,Spring 2016,2016/03/29,2016/05/19,08:00,09:30,WEL,Wellness Course,,0.0,,Class meets in Valders 206 on first day.,,,,585
786,97954,PSYC-349-A,59328.0,VALD,349,Y,,Y,,Y,,,W,A,MWF,Research Methods in Psychology,2,J.Sprung,"02/05/2016-03/18/2016 Lecture - First 7 Weeks Monday, Wednesday, Friday 08:00AM - 09:00AM, Valders, Room 349","This course provides an introduction to the ways in which the scientific method is applied to psychology. Attention is given to the methods used by psychologists to describe, predict, and explain psychological phenomena. Students will learn the nature of observational, quasti-experimental,and experimental methods, with a specific focus on issues of reliability and validity.",Valders Hall of Science,J,Sprung,Social Sciences,PSYC,Psychology,349,1,Spring 2016,2016/02/04,2016/03/18,08:00,09:00,,,,0.0,,First seven weeks.,,,,671
787,97306,CS-130-A,59331.0,OLIN,202,Y,,Y,,Y,,,W,A,MWF,Fund of Web Programming,2,C.Hardy,"02/05/2016-03/18/2016 Lecture - First 7 Weeks Monday, Wednesday, Friday 01:30PM - 02:30PM, Olin, Room 202","This course focuses on learning the basic building blocks of web programming. The student will be introduced to three languages used for web page design and implementation: HTML, CSS, and Javascript. To develop a deeper understanding of how web sites work together, the HTTP protocol will be introduced along with basic AJAX programming. The 4 credit option is available when offered during the summer. Recommended for students with an interest in computer science but no prior experience.",Olin,C,Hardy,Sciences,CS,Computer Science,130,1,Spring 2016,2016/02/04,2016/03/18,13:30,14:30,,,,0.0,,First seven weeks.,,,,814
788,97844,PE-100-C04,59332.0,REGE,SRC,,Y,,Y,,,,W,A,TR,Personal Fitness and Wellness,1,"C.Jennings,I.Hammerly","03/29/2016-05/19/2016 PE Skills - 2nd 7 Weeks Tuesday, Thursday 12:45PM - 02:15PM, Regents Center, Room SRC (more)...","This course will focus on the knowledge and skills necessary for developing and maintaining a healthy, physically active lifestyle throughout one's lifespan.  General topics include major health issues such as physical fitness, nutrition, stress management, substance abuse and disease prevention.  Students will participate in both lecture and activity during each week.",Regents Center,"C, I","Jennings, Hammerly",Sciences,PE,Physical Education,100,2,Spring 2016,2016/03/29,2016/05/19,12:45,14:15,WEL,Wellness Course,,0.0,,Class meets in Valders 206 on first day.,,,,585
789,97844,PE-100-C04,59333.0,VALD,206,,,,Y,,,,W,A,R,Personal Fitness and Wellness,1,"C.Jennings,I.Hammerly","03/29/2016-05/19/2016 PE Skills - 2nd 7 Weeks Tuesday, Thursday 12:45PM - 02:15PM, Regents Center, Room SRC (more)...","This course will focus on the knowledge and skills necessary for developing and maintaining a healthy, physically active lifestyle throughout one's lifespan.  General topics include major health issues such as physical fitness, nutrition, stress management, substance abuse and disease prevention.  Students will participate in both lecture and activity during each week.",Valders Hall of Science,"C, I","Jennings, Hammerly",Sciences,PE,Physical Education,100,2,Spring 2016,2016/03/29,2016/05/19,12:45,14:15,WEL,Wellness Course,,0.0,,Class meets in Valders 206 on first day.,,,,585
790,97845,PE-100-C05,59334.0,REGE,SRC,,Y,,Y,,,,W,A,TR,Personal Fitness and Wellness,1,C.Jennings,"03/29/2016-05/19/2016 PE Skills - 2nd 7 Weeks Tuesday, Thursday 12:45PM - 02:15PM, Regents Center, Room SRC (more)...","This course will focus on the knowledge and skills necessary for developing and maintaining a healthy, physically active lifestyle throughout one's lifespan.  General topics include major health issues such as physical fitness, nutrition, stress management, substance abuse and disease prevention.  Students will participate in both lecture and activity during each week.",Regents Center,C,Jennings,Sciences,PE,Physical Education,100,2,Spring 2016,2016/03/29,2016/05/19,12:45,14:15,WEL,Wellness Course,,0.0,,Class meets in Valders 206 on first day.,,,,585
791,97845,PE-100-C05,59577.0,VALD,206,,,,Y,,,,W,A,R,Personal Fitness and Wellness,1,C.Jennings,"03/29/2016-05/19/2016 PE Skills - 2nd 7 Weeks Tuesday, Thursday 12:45PM - 02:15PM, Regents Center, Room SRC (more)...","This course will focus on the knowledge and skills necessary for developing and maintaining a healthy, physically active lifestyle throughout one's lifespan.  General topics include major health issues such as physical fitness, nutrition, stress management, substance abuse and disease prevention.  Students will participate in both lecture and activity during each week.",Valders Hall of Science,C,Jennings,Sciences,PE,Physical Education,100,2,Spring 2016,2016/03/29,2016/05/19,12:45,14:15,WEL,Wellness Course,,0.0,,Class meets in Valders 206 on first day.,,,,585
792,98242,CS-130-B,59335.0,OLIN,202,Y,,Y,,Y,,,W,A,MWF,Fund of Web Programming,2,C.Hardy,"03/30/2016-05/13/2016 Lecture - Second 7 Weeks Monday, Wednesday, Friday 01:30PM - 02:30PM, Olin, Room 202","This course focuses on learning the basic building blocks of web programming. The student will be introduced to three languages used for web page design and implementation: HTML, CSS, and Javascript. To develop a deeper understanding of how web sites work together, the HTTP protocol will be introduced along with basic AJAX programming. The 4 credit option is available when offered during the summer. Recommended for students with an interest in computer science but no prior experience.",Olin,C,Hardy,Sciences,CS,Computer Science,130,2,Spring 2016,2016/03/29,2016/05/19,13:30,14:30,,,,0.0,,Second seven weeks.,,,,814
793,97312,CS-165-A,59336.0,OLIN,202,,Y,,Y,,,,W,A,TR,Software Development Tools,2,K.Lee,"02/04/2016-03/17/2016 Lecture - First 7 Weeks Tuesday, Thursday 12:45PM - 02:15PM, Olin, Room 202","Students are introduced to tools for automation including shell programming, use of the Linux operating system including redirection of input and output, piping, file management, and system security.",Olin,K,Lee,Sciences,CS,Computer Science,165,1,Spring 2016,2016/02/04,2016/03/18,12:45,14:15,,,,0.0,,CS 165 and CS 252 together are a replacement for CS 200. First seven weeks.,,,,827
794,98243,CS-253-A,59337.0,OLIN,202,,Y,,Y,,,,W,A,TR,Object-Oriented Prog With C++,2,K.Lee,"03/29/2016-05/12/2016 Lecture - Second 7 Weeks Tuesday, Thursday 12:45PM - 02:15PM, Olin, Room 202","Introduction to C and C++ and development in an object-oriented programming language.  Topics include C++ organization of classes and function prototypes, header files, class declaration and implementation.  Other topics include inheritance, polymorphism, the use of copy constructors, destructors, streams, and operator overloading.  Considerable time is dedicated to learning incremental programming, debugging strategies, testing strategies, interface documentation, preconditions, postconditions, boundary case testing, unit testing of individual functions, test stubs and test harnesses. ",Olin,K,Lee,Sciences,CS,Computer Science,253,2,Spring 2016,2016/03/29,2016/05/19,12:45,14:15,,,,0.0,,Second seven weeks.,,,,828
795,97871,PE-110-C01,59338.0,REGE,POOL,,,,,,,,W,A,,Skill:Scuba,1,J.Hall,"03/29/2016-05/19/2016 PE Skills - 2nd 7 Weeks Days to be Announced, Times to be AnnouncedRegents Center, Room POOL",,Regents Center,J,Hall,Sciences,PE,Physical Education,110,2,Spring 2016,2016/03/29,2016/05/19,NA,NA,SKL,Skills Course,,0.0,,"$50 fee paid to UNI; class will meet Friday, April 8: 5pm-10pm, Saturday, April 9:  9am-6pm, and Sunday, April 10: 9am-6pm.",,,,584
796,97361,EDUC-331-A,59341.0,KORE,120,,Y,,Y,,,,W,A,TR,Early Childhood Educ II,2,J.Meyer-Mork,"02/04/2016-03/18/2016 Lecture - First 7 Weeks Tuesday, Thursday 08:00AM - 09:30AM, Koren, Room 120","A review of the current research on curricular models, materials, and methodology in early childhood education. Particular attention given to research translation and implementation for working with infants and toddlers.",Koren,J,Meyer-Mork,Social Sciences,EDUC,Education,331,1,Spring 2016,2016/02/04,2016/03/18,08:00,09:30,,,,0.0,,First seven weeks.,,,,689
797,97870,PE-110-C01,59342.0,,,,Y,,Y,,,,W,A,TR,Skill:Fly Fishing,1,R.Jaeger,"03/29/2016-05/19/2016 PE Skills - 2nd 7 Weeks Tuesday, Thursday 02:30PM - 04:00PM, Room to be Announced",,ARR,R,Jaeger,Sciences,PE,Physical Education,110,2,Spring 2016,2016/03/29,2016/05/19,14:30,16:00,SKL,Skills Course,,0.0,,$85 fee and cost of Iowa fishing license,,,,584
798,97866,PE-110-C01,59343.0,,,Y,,Y,,Y,,,W,A,MWF,Skill:Disc Golf,1,A.Bailey,"03/29/2016-05/19/2016 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 11:00AM - 12:00PM, Room to be Announced",,ARR,A,Bailey,Sciences,PE,Physical Education,110,2,Spring 2016,2016/03/29,2016/05/19,11:00,12:00,SKL,Skills Course,,0.0,,,,,,584
799,98042,SW-110-A,59344.0,KORE,120,Y,,,,,,,W,A,M,Mental Health First Aid,1,L.Zook,"02/08/2016-03/14/2016 Lecture - First 7 Weeks Monday 06:00PM - 09:00PM, Koren, Room 120","This course helps students recognize risk factors and warning signs of mental health problems, acquire skills to assess immediate problems, intervene to connect people with professional care, understand the prevalence of disorders and the need to reduce stigma, and understand common treatments.  Students who complete the course will receive Mental Health First Aid certification. Grading will be Credit/No credit.",Koren,L,Zook,Social Sciences,SW,Social Work,110,1,Spring 2016,2016/02/04,2016/03/18,18:00,21:00,,,,0.0,,Graded credit/no credit.  1st 7 weeks,,,,715
800,97860,PE-110-C01,59345.0,REGE,RCBL,Y,,Y,,Y,,,W,A,MWF,Skill: Racquetball,1,A.Bailey,"03/29/2016-05/19/2016 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 09:15AM - 10:15AM, Regents Center, Room RCBL",,Regents Center,A,Bailey,Sciences,PE,Physical Education,110,2,Spring 2016,2016/03/29,2016/05/19,09:15,10:15,SKL,Skills Course,,0.0,,,,,,584
801,97862,PE-110-C01,59346.0,,,,Y,,Y,,,,W,A,TR,Skill: Bowling,1,C.Barnes,"03/29/2016-05/19/2016 PE Skills - 2nd 7 Weeks Tuesday, Thursday 11:00AM - 12:30PM, Room to be Announced",,ARR,C,Barnes,Sciences,PE,Physical Education,110,2,Spring 2016,2016/03/29,2016/05/19,11:00,12:30,SKL,Skills Course,,0.0,,$65.00 fee,,,,584
802,97865,PE-110-C01,59347.0,,,Y,,Y,,Y,,,W,A,MWF,Skl:Trail Run & Strength Trai,1,C.Barnes,"03/29/2016-05/19/2016 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 01:30PM - 02:30PM, Room to be Announced",,ARR,C,Barnes,Sciences,PE,Physical Education,110,2,Spring 2016,2016/03/29,2016/05/19,13:30,14:30,SKL,Skills Course,,0.0,,,,,,584
803,98244,PE-110-C01,59348.0,REGE,LGND,Y,,Y,,Y,,,W,A,MWF,Individual Sports,1,C.Barnes,"03/30/2016-05/13/2016 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 09:15AM - 10:15AM, Regents Center, Room LGND",,Regents Center,C,Barnes,Sciences,PE,Physical Education,110,2,Spring 2016,2016/03/29,2016/05/19,09:15,10:15,SKL,Skills Course,,0.0,,"Biking, Disc Golf and Circuit training",,,,584
804,97858,PE-110-C01,59349.0,REGE,224,,Y,,Y,,,,W,A,TR,Skill:Ropes Course,1,J.Boeke,"03/29/2016-05/19/2016 PE Skills - 2nd 7 Weeks Tuesday, Thursday 11:00AM - 12:30PM, Regents Center, Room 224",,Regents Center,J,Boeke,Sciences,PE,Physical Education,110,2,Spring 2016,2016/03/29,2016/05/19,11:00,12:30,SKL,Skills Course,,0.0,,,,,,584
805,97868,PE-110-C01,59363.0,REGE,LGND,Y,,Y,,Y,,,W,A,MWF,Skl:Strength Training,1,I.Hammerly,"03/29/2016-05/19/2016 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 08:00AM - 09:00AM, Regents Center, Room LGND",,Regents Center,I,Hammerly,Sciences,PE,Physical Education,110,2,Spring 2016,2016/03/29,2016/05/19,08:00,09:00,SKL,Skills Course,,0.0,,,,,,584
806,97861,PE-110-C01,59365.0,REGE,GYM,Y,,Y,,Y,,,W,A,MWF,Skill:Badminton,1,P.Haynes,"03/29/2016-05/19/2016 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 01:30PM - 02:30PM, Regents Center, Room GYM",,Regents Center,P,Haynes,Sciences,PE,Physical Education,110,2,Spring 2016,2016/03/29,2016/05/19,13:30,14:30,SKL,Skills Course,,0.0,,,,,,584
807,97857,PE-110-C01,59367.0,REGE,DS,Y,,Y,,Y,,,W,A,MWF,Skill:Pilates,1,D.Kohut,"03/29/2016-05/19/2016 PE Skills - 2nd 7 Weeks Monday, Wednesday, Friday 09:15AM - 10:15AM, Regents Center, Room DS",,Regents Center,D,Kohut,Sciences,PE,Physical Education,110,2,Spring 2016,2016/03/29,2016/05/19,09:15,10:15,SKL,Skills Course,,0.0,,,,,,584
808,97863,PE-110-C01,59369.0,REGE,LGND,,Y,,Y,,,,W,A,TR,Skill:Rock Climbing,1,S.Pasche,"03/29/2016-05/19/2016 PE Skills - 2nd 7 Weeks Tuesday, Thursday 08:00AM - 09:30AM, Regents Center, Room LGND",,Regents Center,S,Pasche,Sciences,PE,Physical Education,110,2,Spring 2016,2016/03/29,2016/05/19,08:00,09:30,SKL,Skills Course,,0.0,,,,,,584
809,97864,PE-110-C01,59370.0,,,,Y,,Y,,,,W,A,TR,Skill: Golf,1,P.Haynes,"03/29/2016-05/19/2016 PE Skills - 2nd 7 Weeks Tuesday, Thursday 11:00AM - 12:30PM, Room to be Announced",,ARR,P,Haynes,Sciences,PE,Physical Education,110,2,Spring 2016,2016/03/29,2016/05/19,11:00,12:30,SKL,Skills Course,,0.0,,,,,,584
810,97872,PE-110-C01,59371.0,REGE,DS,,Y,,Y,,,,W,A,TR,Skl:Circuit Training,1,D.Kohut,"03/29/2016-05/19/2016 PE Skills - 2nd 7 Weeks Tuesday, Thursday 12:45PM - 02:15PM, Regents Center, Room DS",,Regents Center,D,Kohut,Sciences,PE,Physical Education,110,2,Spring 2016,2016/03/29,2016/05/19,12:45,14:15,SKL,Skills Course,,0.0,,,,,,584
811,97999,SCI-110-A,59377.0,ARR,ARR,,,,,,,,W,A,,Medical Terminology,1,J.Edrington,"02/04/2016-05/19/2016 Lecture Days to be Announced, Times to be AnnouncedArranged, Room ARR",This course is designed to meet the needs of students anticipating careers in the health sciences. The course will focus on the origin and contemporary meaning of medical terms. This course does not count toward the natural science requirement.,To be Announced,J,Edrington,Sciences,SCI,Science,110,0,Spring 2016,2016/02/04,2016/05/19,NA,NA,,,,0.0,,,,,,495
812,98306,CLAS-275-A,59546.0,MAIN,113,,Y,,Y,,,,W,A,TR,Archaeology of Ancient Rome,4,D.Davis,"02/04/2016-05/19/2016 Lecture Tuesday, Thursday 12:45PM - 02:15PM, Main, Room 113","This course explores the archaeology of ancient Rome from its early beginnings to its rapid growth into one of the world's largest empires.  As we examine Roman technology, architecture, burial practices, sculpture, painting, and the minor arts, we will also consider the nature of archaeological evidence, the relationship between history and archaeology, and the legacy of ancient Rome in the modern world. Offered alternate years.",Main Building,D,Davis,Humanities,CLAS,Classics,275,0,Spring 2016,2016/02/04,2016/05/19,12:45,14:15,"HIST,HEPT","Historical,Human Expression Primary Text",,0.0,HE,,,,,780
813,98307,WGST-485-A,59547.0,GJER,03,,Y,,Y,,,,W,A,TR,Seminar: Queer Theory,4,H.Moore,"02/04/2016-05/19/2016 Seminar Tuesday, Thursday 02:30PM - 04:00PM, Gjerset/Women & Gender Studies, Room 03",An interdisciplinary seminar on women's social action and social change as it is understood and guided by feminist theories. The conflicts and contradictions among feminisms will be discussed and critically examined in terms of implications for the future of gender relations. Students will develop projects related to course materials.  Offered alternate spring semesters.  Prerequisites: 130 and junior standing.,Gjerset House,H,Moore,Social Sciences,WGST,Women's Gender Studies,485,0,Spring 2016,2016/02/04,2016/05/19,14:30,16:00,,,,0.0,,, 130 and junior standing,,,810
814,98308,MUS-111-A,59548.0,JENS,125,Y,,Y,,,,,W,A,MW,The Materials of Music,2,L.Martin,"02/04/2016-05/19/2016 Lecture Monday, Wednesday 11:00AM - 11:40AM, Jenson Noble Hall of Music, Room 125","Students with little or no music theory background are provided an opportunity to study and make music through singing with solfege, playing the piano, composing and studying scores. This course prepares students for Music Theory and Ear Training 121/121L.",Jenson-Noble Hall of Music,L,Martin,Humanities,MUS,Music,111,0,Spring 2016,2016/02/04,2016/05/19,11:00,11:40,,,,0.0,,,,,,677
815,98309,MUS-237-A,59549.0,JENS,SUNDT,,Y,,,,,,W,A,T,Worship&Mus in Life of Church,2,B.Schultz,"02/04/2016-05/19/2016 Lecture Tuesday 12:45PM - 02:15PM, Jenson Noble Hall of Music, Room SUNDT","This course will familiarize students with the role that music plays in liturgical and non-liturgical worship. It will include practical topics such as planning and selecting instrumental and vocal repertoire, directing a church music program, hymnody, and congregational worship life. Offered alternate years.",Jenson-Noble Hall of Music,B,Schultz,Humanities,MUS,Music,237,0,Spring 2016,2016/02/04,2016/05/19,12:45,14:15,,,,0.0,,,,,,905
816,97619,MUS-230-A,59550.0,ARR,ARR,,,,,,,,W,A,,Private Instruction-Violin,1,"V.Strauss,S.Martin,I.Kalnin","02/04/2016-05/19/2016 Private Instruction Days to be Announced, Times to be AnnouncedArranged, Room ARR",For music majors and minors in their second year of study.  Non-majors and music majors in their secondary areas may register for this course with consent of instructor.  Studio seminars may be required.  Prerequisite: music major or music minor with 2 semesters of 130 (Private Instruction).  Additional fees will be assessed for this course.,To be Announced,"V, S, I","Strauss, Martin, Kalnin",Humanities,MUS,Music,230,0,Spring 2016,2016/02/04,2016/05/19,NA,NA,,,,2.0,,V. Strauss: Violin seminar meets Wednesdays from 5:30pm to 6:20pm in Jenson-Noble 123. I Kalnin violin seminar meets Wednesdays from 6 to 7pm in the Choir room., music major or music minor with 2 semesters of 130 (Private Instruction),,,579
